stn,wban,c,year
380190,99999,12,1993
133290,99999,12,1993
420270,99999,12,1993
358840,99999,12,1993
070310,99999,12,1993
723710,99999,12,1993
407890,99999,12,1993
387440,99999,12,1992
606800,99999,12,1992
725896,99999,12,1992
153200,99999,12,1984
915330,99999,12,1984
725255,99999,12,1984
858180,99999,12,1984
649310,99999,12,1994
600050,99999,12,1994
760053,99999,12,1994
298490,99999,12,1994
373080,99999,12,1988
673350,99999,12,1988
747185,99999,12,1988
411363,99999,12,1988
563860,99999,12,1982
678610,99999,12,1982
517010,99999,12,1982
080710,99999,12,1982
944480,99999,12,1982
232560,99999,12,1983
353630,99999,12,1983
648920,99999,12,1983
862960,99999,12,1983
649200,99999,12,1983
357290,99999,12,1983
946350,99999,12,1983
403940,99999,12,1983
674130,99999,12,1990
783100,99999,12,1990
406190,99999,12,1990
724371,93823,12,1990
389660,99999,12,1990
537380,99999,12,1990
942480,99999,12,1990
416200,99999,12,1989
726989,99999,12,1989
644560,99999,12,1989
725027,99999,12,1989
411360,99999,12,1989
725775,04111,12,1986
381620,99999,12,1986
727346,99999,12,1987
682260,99999,12,1987
727915,99999,12,1987
944770,99999,12,1987
710435,99999,12,1987
295530,99999,12,1996
719065,99999,12,1996
722956,99999,12,1998
605250,99999,12,1998
443130,99999,12,1998
637420,99999,12,1999
377870,99999,12,1981
634600,99999,12,1981
383380,99999,12,1981
605810,99999,12,1981
632600,99999,12,1981
343070,99999,12,1981
309240,99999,12,1981
612260,99999,12,1981
605660,99999,12,1995
614610,99999,12,1995
654650,99999,12,1995
719246,99999,12,1995
725056,99999,12,1995
647500,99999,12,1995
231120,99999,12,1985
762430,99999,12,1985
200660,99999,12,1985
649200,99999,12,1985
508770,99999,12,1991
378950,99999,12,1991
122260,99999,12,1991
545180,99999,12,1991
480620,99999,12,1997
085300,99999,12,1997
403770,99999,12,1993
612770,99999,12,1993
356050,99999,12,1993
701040,99999,12,1993
702315,99999,12,1993
319960,99999,12,1993
288950,99999,12,1992
836810,99999,12,1992
386410,99999,12,1992
369380,99999,12,1984
104760,99999,12,1994
680540,99999,12,1994
844440,99999,12,1994
610490,99999,12,1994
977960,99999,12,1994
678650,99999,12,1988
724093,99999,12,1988
722914,99999,12,1988
676630,99999,12,1982
839480,99999,12,1982
154550,99999,12,1982
238670,99999,12,1982
976980,99999,12,1982
080940,99999,12,1982
854060,99999,12,1982
860170,99999,12,1983
489460,99999,12,1983
827950,99999,12,1983
217330,99999,12,1983
417150,99999,12,1983
610960,99999,12,1983
444770,99999,12,1990
480800,99999,12,1990
655050,99999,12,1990
384710,99999,12,1990
840270,99999,12,1990
916290,99999,12,1989
766950,99999,12,1989
375780,99999,12,1989
943220,99999,12,1989
155140,99999,12,1986
409110,99999,12,1986
854060,99999,12,1986
719140,99999,12,1986
384270,99999,12,1986
409040,99999,12,1987
213580,99999,12,1987
419070,99999,12,1987
943430,99999,12,1987
407800,99999,12,1996
128601,99999,12,1996
846910,99999,12,1996
407570,99999,12,1998
763615,99999,12,1998
411840,99999,12,1999
386560,99999,12,1999
634780,99999,12,1999
610910,99999,12,1999
618200,99999,12,1999
725145,99999,12,1999
389570,99999,12,1981
384710,99999,12,1981
843900,99999,12,1981
722973,99999,12,1995
082230,99999,12,1995
844550,99999,12,1985
804070,99999,12,1985
725195,99999,12,1985
639320,99999,12,1991
592710,99999,12,1991
672230,99999,12,1991
135850,99999,12,1991
104580,99999,12,1991
434180,99999,12,1991
696064,99999,12,1991
995190,99999,12,1991
943060,99999,12,1991
112190,99999,12,1997
804780,99999,12,1997
763615,99999,12,1997
701745,99999,12,1997
246880,99999,12,1993
649310,99999,12,1993
804653,99999,12,1993
682340,99999,12,1992
357390,99999,12,1992
945750,99999,12,1992
722337,99999,12,1992
081605,99999,12,1992
480710,99999,12,1984
519310,99999,12,1984
766950,99999,12,1984
252860,99999,12,1984
844520,99999,12,1984
637260,99999,12,1994
860650,99999,12,1994
726626,99999,12,1994
605900,99999,12,1994
636710,99999,12,1994
725125,04787,12,1994
674130,99999,12,1994
153480,99999,12,1994
764594,99999,12,1994
251230,99999,12,1982
335570,99999,12,1982
152650,99999,12,1982
337170,99999,12,1982
043380,99999,12,1982
356990,99999,12,1982
710814,99999,12,1982
236090,99999,12,1982
702680,99999,12,1982
209820,99999,12,1983
949400,99999,12,1983
385270,99999,12,1983
600600,99999,12,1983
617010,99999,12,1983
400610,99999,12,1990
406580,99999,12,1990
915330,99999,12,1990
350410,99999,12,1990
385530,99999,12,1990
612230,99999,12,1990
377080,99999,12,1990
406580,99999,12,1989
725835,24119,12,1989
851230,99999,12,1989
605450,99999,12,1986
648820,99999,12,1986
357040,99999,12,1986
382620,99999,12,1986
765560,99999,12,1987
117100,99999,12,1987
230240,99999,12,1996
726775,99999,12,1996
610490,99999,12,1996
480530,99999,12,1998
875340,99999,12,1998
999999,53854,12,1999
538100,99999,11,1981
829840,99999,11,1981
786410,99999,11,1995
152150,99999,11,1995
312530,99999,11,1995
382620,99999,11,1995
949850,99999,11,1995
132190,99999,11,1995
213580,99999,11,1985
764125,99999,11,1985
971200,99999,11,1985
725788,99999,11,1985
860650,99999,11,1985
847520,99999,11,1991
723655,99999,11,1991
966450,99999,11,1991
746110,99999,11,1991
972400,99999,11,1991
287120,99999,11,1991
943180,99999,11,1991
332680,99999,11,1997
036095,99999,11,1997
315130,99999,11,1997
765190,99999,11,1997
383390,99999,11,1992
315860,99999,11,1992
354780,99999,11,1992
854420,99999,11,1992
854060,99999,11,1992
154360,99999,11,1992
722924,99999,11,1992
716080,99999,11,1984
860110,99999,11,1984
602650,99999,11,1984
417640,99999,11,1994
968010,99999,11,1994
152990,99999,11,1994
725700,99999,11,1994
376030,99999,11,1982
133560,99999,11,1982
377910,99999,11,1982
325190,99999,11,1982
573130,99999,11,1982
673150,99999,11,1982
154190,99999,11,1982
616000,99999,11,1982
417150,99999,11,1982
200490,99999,11,1982
610490,99999,11,1983
374730,99999,11,1990
612260,99999,11,1990
083900,99999,11,1990
412680,99999,11,1990
722973,99999,11,1990
941860,99999,11,1990
722868,99999,11,1989
576080,99999,11,1989
844010,99999,11,1989
239050,99999,11,1989
873220,99999,11,1989
723814,93121,11,1989
200690,99999,11,1986
364980,99999,11,1986
876480,99999,11,1986
675810,99999,11,1986
945000,99999,11,1986
415600,99999,11,1987
400830,99999,11,1987
379360,99999,11,1987
610850,99999,11,1996
649710,99999,11,1996
444770,99999,11,1996
917590,99999,11,1996
618110,99999,11,1996
600960,99999,11,1998
654450,99999,11,1998
614990,99999,11,1998
627300,99999,11,1998
760053,99999,11,1998
311520,99999,11,1998
726775,99999,11,1999
763615,99999,11,1999
764056,99999,11,1999
693254,99999,11,1990
860970,99999,11,1981
945000,99999,11,1981
403570,99999,11,1995
309240,99999,11,1995
434670,99999,11,1995
697524,99999,11,1995
948260,99999,11,1995
945410,99999,11,1995
602850,99999,11,1985
700300,27508,11,1985
370360,99999,11,1985
443360,99999,11,1985
386410,99999,11,1985
983240,99999,11,1985
724754,99999,11,1985
764055,99999,11,1985
376510,99999,11,1991
434670,99999,11,1991
655010,99999,11,1991
621200,99999,11,1991
411280,99999,11,1991
698104,99999,11,1991
722303,99999,11,1991
719246,99999,11,1991
339290,99999,11,1997
335570,99999,11,1997
085410,99999,11,1997
353020,99999,11,1993
157250,99999,11,1993
726067,99999,11,1993
408330,99999,11,1992
682440,99999,11,1992
600100,99999,11,1992
696384,99999,11,1992
414363,99999,11,1992
995210,99999,11,1992
638440,99999,11,1984
836170,99999,11,1984
409220,99999,11,1984
612300,99999,11,1984
804340,99999,11,1994
605150,99999,11,1994
614990,99999,11,1994
153210,99999,11,1994
943770,99999,11,1994
976900,99999,11,1994
845420,99999,11,1988
828610,99999,11,1988
787300,99999,11,1988
410240,99999,11,1988
763615,99999,11,1988
416850,99999,11,1988
379530,99999,11,1982
374730,99999,11,1982
419070,99999,11,1982
075520,99999,11,1983
689020,99999,11,1983
710930,99999,11,1983
246060,99999,11,1983
702600,26435,11,1983
444380,99999,11,1990
722581,13960,11,1990
377870,99999,11,1990
655160,99999,11,1990
614610,99999,11,1990
384660,99999,11,1990
379530,99999,11,1990
724725,99999,11,1990
378760,99999,11,1989
724627,99999,11,1989
378990,99999,11,1989
726054,99999,11,1989
414280,99999,11,1989
677810,99999,11,1989
710710,99999,11,1989
976820,99999,11,1989
409040,99999,11,1986
555850,99999,11,1986
785145,99999,11,1986
943130,99999,11,1986
961950,99999,11,1987
672150,99999,11,1987
719246,99999,11,1987
725788,99999,11,1987
011100,99999,11,1996
339660,99999,11,1996
624400,99999,11,1996
719074,99999,11,1996
800910,99999,11,1998
223550,99999,11,1998
845420,99999,11,1998
846730,99999,11,1998
233050,99999,11,1998
942000,99999,11,1998
946010,99999,11,1998
917270,99999,11,1993
999999,04854,11,1999
943050,99999,11,1999
674770,99999,11,1981
966150,99999,11,1981
517200,99999,11,1981
694300,99999,11,1981
080940,99999,11,1981
765850,99999,11,1981
725079,99999,11,1981
645500,99999,11,1995
916290,99999,11,1985
621030,99999,11,1985
286680,99999,11,1985
837160,99999,11,1985
381620,99999,11,1985
400390,99999,11,1991
546230,99999,11,1991
243960,99999,11,1991
411400,99999,11,1991
106390,99999,11,1991
106320,99999,11,1991
339070,99999,11,1997
335770,99999,11,1997
768400,99999,11,1993
726626,99999,11,1993
260450,99999,11,1993
202920,99999,11,1993
038560,99999,11,1993
824110,99999,11,1993
471086,99999,11,1993
238620,99999,11,1992
676630,99999,11,1992
166870,99999,11,1992
977480,99999,11,1992
489200,99999,11,1984
412170,99999,11,1984
349750,99999,11,1994
724105,99999,11,1994
306550,99999,11,1988
616980,99999,11,1982
826400,99999,11,1982
379840,99999,11,1982
380230,99999,11,1982
536150,99999,11,1982
083350,99999,11,1982
151270,99999,11,1982
320040,99999,11,1982
359530,99999,11,1982
724685,99999,11,1982
725814,99999,11,1982
376320,99999,11,1982
804260,99999,11,1982
606110,99999,11,1982
359970,99999,11,1982
916010,99999,11,1983
672210,99999,11,1983
221490,99999,11,1983
700300,27508,11,1983
725708,99999,11,1983
381410,99999,11,1983
804320,99999,11,1983
714963,99999,11,1983
723600,23051,11,1983
154740,99999,11,1990
217120,99999,11,1990
852640,99999,11,1990
627520,99999,11,1990
388780,99999,11,1990
561250,99999,11,1990
639950,99999,11,1989
843900,99999,11,1989
854860,99999,11,1989
873110,99999,11,1989
804320,99999,11,1986
829000,99999,11,1986
605800,99999,11,1986
621030,99999,11,1986
764055,99999,11,1986
414670,99999,11,1987
377870,99999,11,1987
038860,99999,11,1987
957150,99999,11,1996
369820,99999,11,1996
723676,23048,11,1996
334950,99999,11,1998
858640,99999,11,1998
800990,99999,11,1998
295900,99999,11,1998
804160,99999,11,1998
605600,99999,11,1998
596640,99999,11,1999
285930,99999,11,1999
999999,53867,11,1999
726700,99999,11,1999
603510,99999,11,1981
345390,99999,11,1981
766134,99999,11,1981
384660,99999,11,1981
968010,99999,11,1981
726459,99999,11,1995
316830,99999,11,1995
789900,99999,11,1995
686680,99999,11,1995
385270,99999,11,1995
255380,99999,11,1995
162630,99999,11,1995
725848,99999,11,1985
768330,99999,11,1985
349760,99999,11,1985
694574,99999,11,1985
691404,99999,11,1985
618200,99999,11,1991
724673,99999,11,1991
379530,99999,11,1991
995370,99999,11,1991
689945,99999,11,1991
697104,99999,11,1991
286220,99999,11,1991
354300,99999,11,1991
477470,99999,11,1991
768550,99999,11,1997
765770,99999,11,1997
480370,99999,11,1993
961950,99999,11,1993
638700,99999,11,1993
718864,99999,11,1993
637290,99999,11,1993
969370,99999,11,1992
760550,99999,11,1992
153480,99999,11,1992
633400,99999,11,1984
555980,99999,11,1984
637420,99999,11,1984
723746,99999,11,1984
710800,99999,11,1984
723655,99999,11,1984
620630,99999,11,1984
764015,99999,11,1984
412680,99999,11,1994
413120,99999,11,1994
627210,99999,11,1994
700865,99999,11,1994
946490,99999,11,1994
855620,99999,11,1988
389890,99999,11,1988
200340,99999,11,1988
855610,99999,11,1988
338450,99999,11,1982
800360,99999,11,1982
870070,99999,11,1982
761130,99999,11,1982
768450,99999,11,1982
858890,99999,11,1982
400450,99999,11,1982
561880,99999,11,1983
345810,99999,11,1983
616660,99999,11,1983
605550,99999,11,1983
363070,99999,11,1983
355820,99999,11,1983
917270,99999,11,1990
378970,99999,11,1990
671520,99999,11,1990
360780,99999,11,1990
976300,99999,11,1990
378760,99999,11,1990
727925,99999,11,1990
103084,99999,11,1990
280280,99999,11,1990
944040,99999,11,1990
944810,99999,11,1990
995210,99999,11,1989
409710,99999,11,1986
804070,99999,11,1986
723600,23051,11,1986
722093,99999,11,1986
873220,99999,11,1986
725099,99999,11,1986
855580,99999,11,1987
986300,99999,11,1987
409540,99999,11,1987
724678,99999,11,1987
724385,99999,11,1987
804370,99999,11,1996
518550,99999,11,1998
144410,99999,11,1998
402500,99999,11,1998
847350,99999,11,1998
995750,99999,11,1998
943430,99999,11,1998
585490,99999,11,1999
726459,99999,11,1996
489200,99999,11,1981
108646,99999,11,1981
605590,99999,11,1981
306750,99999,11,1995
347980,99999,11,1995
204760,99999,11,1995
401910,99999,11,1995
062680,99999,11,1995
675810,99999,11,1985
768450,99999,11,1985
723047,99999,11,1985
719246,99999,11,1985
407380,99999,11,1991
566640,99999,11,1991
582150,99999,11,1991
586470,99999,11,1991
605900,99999,11,1991
417800,99999,11,1991
356050,99999,11,1997
800910,99999,11,1997
962070,99999,11,1997
890550,99999,11,1997
205940,99999,11,1993
442650,99999,11,1993
740030,99999,11,1992
234710,99999,11,1992
402500,99999,11,1992
915740,99999,11,1984
620620,99999,11,1994
410550,99999,11,1994
638010,99999,11,1994
614980,99999,11,1988
719170,99999,11,1988
859363,99999,11,1988
082100,99999,11,1982
346870,99999,11,1982
489570,99999,11,1982
618910,99999,11,1982
873220,99999,11,1982
152770,99999,11,1982
404770,99999,11,1982
413900,99999,11,1983
853640,99999,11,1983
576080,99999,11,1983
942090,99999,11,1983
876630,99999,11,1990
136100,99999,11,1990
726520,99999,11,1990
368190,99999,11,1990
288270,99999,11,1990
627710,99999,11,1990
825620,99999,11,1989
911905,99999,11,1989
631250,99999,11,1989
406640,99999,11,1989
282330,99999,11,1989
645030,99999,11,1989
763820,99999,11,1989
671070,99999,11,1986
346620,99999,11,1986
761600,99999,11,1986
409130,99999,11,1986
123290,99999,11,1986
375770,99999,11,1986
536150,99999,11,1987
319940,99999,11,1987
337540,99999,11,1987
614920,99999,11,1987
821840,99999,11,1987
727977,99999,11,1987
334640,99999,11,1996
142530,99999,11,1998
172700,99999,11,1998
165640,99999,11,1998
404200,99999,11,1999
650460,99999,11,1981
605900,99999,11,1981
400830,99999,11,1995
171200,99999,11,1995
764910,99999,11,1985
229170,99999,11,1985
761130,99999,11,1985
605150,99999,11,1985
283460,99999,11,1985
380490,99999,11,1985
724796,99999,11,1985
526020,99999,11,1985
648510,99999,11,1985
585190,99999,11,1991
238410,99999,11,1991
131280,99999,11,1991
627300,99999,11,1991
724024,93739,11,1991
702350,99999,11,1991
283260,99999,11,1991
470140,99999,11,1997
085340,99999,11,1997
943880,99999,11,1997
697714,99999,11,1997
725896,99999,11,1997
762555,99999,11,1997
357390,99999,11,1993
961470,99999,11,1993
013510,99999,11,1993
832880,99999,11,1993
203880,99999,11,1993
360010,99999,11,1993
574050,99999,11,1992
376820,99999,11,1992
724087,99999,11,1992
103950,99999,11,1992
347980,99999,11,1992
061580,99999,11,1984
307810,99999,11,1984
386410,99999,11,1984
345350,99999,11,1984
653520,99999,11,1984
710620,99999,11,1984
784580,99999,11,1994
614500,99999,11,1994
222190,99999,11,1994
766583,99999,11,1994
637050,99999,11,1988
915330,99999,11,1988
763900,99999,11,1988
620550,99999,11,1988
406110,99999,11,1988
644590,99999,11,1988
354040,99999,11,1988
412680,99999,11,1988
837220,99999,11,1988
131300,99999,11,1982
150440,99999,11,1982
724677,99999,11,1982
133610,99999,11,1982
358840,99999,11,1982
152670,99999,11,1982
343190,99999,11,1982
400830,99999,11,1982
380190,99999,11,1982
764055,99999,11,1982
356050,99999,11,1983
944800,99999,11,1983
846865,99999,11,1983
162580,99999,11,1983
726866,99999,11,1983
612650,99999,11,1983
676550,99999,11,1990
890550,99999,11,1990
946160,99999,11,1990
943840,99999,11,1990
829170,99999,11,1986
829840,99999,11,1986
760051,99999,11,1986
915980,99999,11,1986
723659,99999,11,1987
851090,99999,11,1987
723805,23179,11,1987
624410,99999,11,1987
972700,99999,11,1987
617010,99999,11,1987
338460,99999,11,1996
671520,99999,11,1996
745431,99999,11,1996
569940,99999,11,1998
142440,99999,11,1998
639320,99999,11,1998
627600,99999,11,1999
412180,99999,11,1999
610850,99999,11,1999
764910,99999,11,1981
841370,99999,11,1981
823530,99999,11,1995
645650,99999,11,1995
306570,99999,11,1985
624410,99999,11,1985
764235,99999,11,1985
877630,99999,11,1985
480180,99999,11,1991
247130,99999,11,1991
282640,99999,11,1991
319130,99999,11,1991
943640,99999,11,1991
407030,99999,11,1991
254280,99999,11,1991
612650,99999,11,1997
085060,99999,11,1997
363970,99999,11,1993
156280,99999,11,1993
380440,99999,11,1993
516420,99999,11,1993
956180,99999,11,1993
802140,99999,11,1992
607750,99999,11,1992
388180,99999,11,1992
995750,99999,11,1992
236990,99999,11,1992
315480,99999,11,1992
517200,99999,11,1984
702674,99999,11,1984
380190,99999,11,1984
239860,99999,11,1984
411280,99999,11,1984
293670,99999,11,1994
767585,99999,11,1994
646550,99999,11,1988
843900,99999,11,1988
606805,99999,11,1988
638620,99999,11,1982
516420,99999,11,1982
578030,99999,11,1982
837480,99999,11,1982
345550,99999,11,1982
719676,99999,11,1982
876420,99999,11,1982
343730,99999,11,1982
154620,99999,11,1982
973200,99999,11,1982
610490,99999,11,1982
021540,99999,11,1983
513300,99999,11,1983
722685,99999,11,1983
152970,99999,11,1983
762555,99999,11,1983
655180,99999,11,1990
648920,99999,11,1989
858360,99999,11,1989
406900,99999,11,1989
239120,99999,11,1989
942000,99999,11,1989
943240,99999,11,1989
851750,99999,11,1986
833770,99999,11,1986
614040,99999,11,1986
670730,99999,11,1986
643810,99999,11,1987
134390,99999,11,1987
284320,99999,11,1987
763900,99999,11,1987
383010,99999,11,1987
409110,99999,11,1987
343040,99999,11,1996
435330,99999,11,1996
350530,99999,11,1996
339810,99999,11,1996
309680,99999,11,1996
224380,99999,11,1996
684540,99999,11,1998
910660,22701,11,1998
338460,99999,11,1998
309380,99999,11,1999
800990,99999,11,1992
785010,11807,11,1981
250620,99999,11,1981
344190,99999,11,1981
606300,99999,11,1981
983300,99999,11,1995
064730,99999,11,1995
377560,99999,11,1991
308030,99999,11,1991
413140,99999,11,1991
764125,99999,11,1991
543350,99999,11,1991
614990,99999,11,1985
684540,99999,11,1997
633310,99999,11,1997
364390,99999,11,1997
831110,99999,11,1993
674610,99999,11,1992
369480,99999,11,1992
152150,99999,11,1984
568750,99999,11,1984
858360,99999,11,1984
360780,99999,11,1984
940270,99999,11,1984
304370,99999,11,1984
836890,99999,11,1994
